ACARA School ID,AGE ID,School Name,Suburb,State,Postcode,Region,Cluster,Cluster Hub,Distance from Cluster 'hub',Driving Time from Cluster 'hub' (Min),Distance from CBD,Driving Time from CBD (Min),Latitude,Longitude,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Year Range,Geolocation,TFA Eligible school,ICSEA,Bottom SEA Quarter,Lower Middle SEA Quarter,Upper Middle SEA Quarter,Top SEA Quarter,Teaching Staff,FTE Teaching Staff,Non-Teaching Staff,FTE Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Enrolment change from 2016,Indigenous Enrolments,Language Background Other Than English,NAPLAN numeracy comparison to national average Yr 9,NAPLAN reading comparison to national average Yr 9,% Students at University,% Students at TAFE,% Students in Employment,C2010 placements,C2010,C2011 placements,C2011,C2012 placements,C2012,C2013 placements,C2013,C2014 placements,C2014,C2015 placements,C2015,C2016 placements,C2016,C2017 placements,C2017,C2018 placements,C2018,Total placements,Current TFA partner school,TFA placement school,2018 PAN member,TLA,TTL school,Alumni at school,Duplicates
5799,11561,obfuscated_5799,obfuscated_5799,QLD,4209,,,,,,,,-32.929411,151.768353,Government,Primary,School Single Entity,Individual Reporting,http://www.ormeauss.eq.edu.au,Prep-6,Major Cities,,1011,25,34,28,13,65,55.4,27,20,892,420,472,892,8%,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5800,12317,obfuscated_5800,obfuscated_5800,QLD,4553,,,,,,,,-32.927568,151.65441,Government,Primary,School Single Entity,Individual Reporting,http://www.glenviewss.eq.edu.au,Prep-6,Inner Regional,,1067,10,27,33,30,18,13.8,10,6.4,222,118,104,222,7%,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5801,12271,obfuscated_5801,obfuscated_5801,QLD,4500,,,,,,,,-32.927166,151.753714,Government,Primary,School Single Entity,Individual Reporting,http://www.brayparkss.eq.edu.au,Prep-6,Major Cities,,976,32,33,25,9,32,27.9,31,19,418,203,215,417.4,-7%,12,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5802,12176,obfuscated_5802,obfuscated_5802,QLD,4415,,,,,,,,-32.927093,151.643907,Government,Primary,School Single Entity,Individual Reporting,http://www.milesss.eq.edu.au,Prep-6,Outer Regional,,926,47,31,17,6,19,16.4,13,8.7,211,103,108,211,-5%,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5803,12867,obfuscated_5803,obfuscated_5803,QLD,4712,,,,,,,,-32.925928,151.642938,Government,Primary,School Single Entity,Individual Reporting,http://www.duaringass.eq.edu.au,Prep-6,Remote,,921,38,33,16,13,3,1.6,5,2.9,22,14,8,22,38%,41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5804,11765,obfuscated_5804,obfuscated_5804,QLD,4309,,,,,,,,-32.925619,151.716067,Government,Primary,School Single Entity,Individual Reporting,http://www.kalbarss.eq.edu.au,Prep-6,Inner Regional,,1004,29,35,22,13,21,15,14,8.2,202,106,96,202,-5%,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5805,12860,obfuscated_5805,obfuscated_5805,QLD,4702,,,,,,,,-32.925365,147.709198,Government,Primary,School Single Entity,Individual Reporting,http://www.bluffss.eq.edu.au,Prep-6,Outer Regional,,943,49,31,19,1,2,1.6,4,2,15,5,10,15,-50%,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5806,12745,obfuscated_5806,obfuscated_5806,QLD,4659,,,,,,,,-32.924826,151.727614,Government,Primary,School Single Entity,Individual Reporting,http://www.howardss.eq.edu.au,Prep-6,Inner Regional,,918,57,31,9,3,7,6.2,10,6.4,124,66,58,124,16%,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5807,12312,obfuscated_5807,obfuscated_5807,QLD,4550,,,,,,,,-32.924437,151.655596,Government,Primary,School Single Entity,Individual Reporting,http://www.landsborss.eq.edu.au,Prep-6,Inner Regional,,966,38,36,22,4,24,20.9,22,12.2,329,165,164,329,8%,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5808,12797,obfuscated_5808,obfuscated_5808,QLD,4670,,,,,,,,-32.924431,151.609209,Government,Primary,School Single Entity,Individual Reporting,http://www.woongarrass.eq.edu.au,Prep-6,Inner Regional,,1010,23,33,30,13,36,31.3,25,14.5,459,233,226,459,0%,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5809,11660,obfuscated_5809,obfuscated_5809,QLD,4300,,,,,,,,-32.924141,151.74331,Government,Primary,School Single Entity,Individual Reporting,http://www.camirass.eq.edu.au,Prep-6,Major Cities,,961,39,36,20,5,43,39.4,28,19.6,624,301,323,624,-1%,11,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5810,12975,obfuscated_5810,obfuscated_5810,QLD,4751,,,,,,,,-32.923944,151.713192,Government,Primary,School Single Entity,Individual Reporting,http://www.walkerstonss.eq.edu.au,Prep-6,Outer Regional,,962,37,40,21,3,25,21.1,18,11.1,349,173,176,349,-2%,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5811,12906,obfuscated_5811,obfuscated_5811,QLD,4720,,,,,,,,-32.923921,147.7084,Government,Primary,School Single Entity,Individual Reporting,http://www.emeraldss.eq.edu.au,Prep-6,Outer Regional,,1005,22,34,31,13,25,20.5,14,8.4,316,161,155,316,-2%,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5812,13015,obfuscated_5812,obfuscated_5812,QLD,4812,,,,,,,,-32.923248,151.611986,Government,Primary,School Single Entity,Individual Reporting,http://www.currajongss.eq.edu.au,Prep-6,Outer Regional,,933,38,36,21,5,48,43.6,26,18.3,565,274,291,565,-4%,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5813,11307,obfuscated_5813,obfuscated_5813,QLD,4127,,,,,,,,-32.922892,151.620387,Government,Primary,School Single Entity,Individual Reporting,http://www.mabelparkss.eq.edu.au,Prep-6,Major Cities,,893,62,24,12,2,59,55.9,47,30.8,691,338,353,690.1,-4%,20,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5814,12248,obfuscated_5814,obfuscated_5814,QLD,4477,,,,,,,,-32.922273,151.652731,Government,Primary,School Single Entity,Individual Reporting,http://www.augathelss.eq.edu.au,Prep-6,Very Remote,,992,29,29,23,20,4,4,5,3.3,43,20,23,43,-19%,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5815,11314,obfuscated_5815,obfuscated_5815,QLD,4123,,,,,,,,-32.921378,151.697398,Government,Primary,School Single Entity,Individual Reporting,http://www.spriroadss.eq.edu.au,Prep-6,Major Cities,,1013,23,32,29,15,46,39,30,19.8,586,267,319,586,-5%,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5816,11270,obfuscated_5816,obfuscated_5816,QLD,4114,,,,,,,,-32.920075,151.675241,Government,Primary,School Single Entity,Individual Reporting,http://www.harrfielss.eq.edu.au,Prep-6,Major Cities,,912,59,29,10,2,38,33,22,13.9,525,245,280,525,5%,15,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
